STU_ID,female,race,firstgen,prnt_female_edu,prnt_male_edu,prnt_female_occ,prnt_male_occ,self_concept_ability_math,math_teacher_gender,teach_math_9_12,teachers_high_standards,teacher_emphasize_interest,teacher_emphasize_prepare,teacher_emphasize_business,teacher_emphasize_standtest,math_mentor_pairing,math_afterschool_program,credits_stem,gpa_stem
13943,1,1,0,3,2,0,1,2.5,1,3,1,3,4,3,3,0,1,4,4
13944,1,3,0,2,NA,1,0,2.75,0,3,2,3,3,3,4,0,0,4,2
13945,1,1,1,1,NA,0,0,2.25,0,2,1,4,4,2,2,0,1,4,2
13946,1,3,0,2,1,0,0,1,1,2,1,4,4,3,2,0,0,3.5,2
13949,0,1,1,1,NA,0,0,1.5,0,2,2,2,3,2,4,NA,NA,2.5,2
13950,0,1,1,1,NA,0,0,3,1,2,NA,NA,NA,NA,NA,0,0,2.5,0.5
13952,1,1,1,1,NA,0,0,2.25,1,2,2,4,4,2,3,1,1,3,3.5
13953,0,1,0,3,NA,0,0,2.25,1,3,NA,NA,NA,NA,NA,1,1,5,3.5
13955,1,1,0,1,NA,0,0,2.5,1,3,1,3,4,3,4,1,0,4.5,3.5
13956,0,1,1,1,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,6,2
13957,1,1,1,1,NA,0,0,2.5,1,2,2,3,3,4,4,0,0,5,2.5
13961,1,1,0,2,NA,0,0,2.25,1,2,2,3,4,2,3,1,1,4,4
13964,1,3,0,3,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,1,3,2
13966,1,3,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2
13968,0,1,0,2,NA,0,1,1.75,3,NA,NA,NA,NA,NA,NA,0,1,4,3
13969,0,1,1,1,NA,0,0,2,0,3,2,3,3,2,2,0,1,1,3
13970,1,3,0,2,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,0,0,4,2
13971,0,1,0,2,2,0,0,1.25,0,3,1,3,4,4,4,0,1,4,2.5
13972,0,1,0,2,NA,0,0,2,1,2,1,4,4,4,4,0,1,4,3
13974,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,2.5,1
13976,0,3,0,2,NA,0,0,2,0,2,1,4,4,4,4,0,1,3,3
13977,1,1,1,1,NA,0,0,2.5,1,2,2,3,3,3,4,0,1,4,1.5
13979,1,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,1,1
13982,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,3,1.5
13983,0,1,0,2,1,0,0,1.75,1,2,1,4,4,4,4,0,0,4,4
13984,0,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,4,3
13986,1,5,1,1,1,0,0,2.5,1,1,2,NA,NA,NA,NA,1,1,4,4
13987,1,5,0,2,3,0,1,1.5,1,3,1,NA,NA,NA,NA,0,0,4,2.5
13990,0,1,0,2,NA,0,0,2,1,2,1,3,3,3,4,1,1,5,3.5
13991,0,2,0,3,1,0,0,2.5,0,2,1,3,4,3,4,1,1,3,1
13992,1,3,0,2,NA,0,0,1,1,2,1,4,3,3,2,0,1,4,3
13993,0,3,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,5,2
13994,1,1,1,1,NA,0,0,2,1,3,1,4,4,4,4,1,1,1,1
13995,0,3,0,2,NA,0,0,1.5,0,1,2,4,4,3,3,0,0,4,1.5
13996,0,1,1,1,NA,0,0,2.25,1,2,1,4,3,2,4,1,0,4,3
13997,1,1,0,2,2,0,0,2.5,1,2,1,4,4,3,2,0,1,4,3
13998,1,5,0,3,NA,0,0,2.75,1,3,1,4,4,3,2,0,0,4,3.5
13999,1,1,0,2,NA,0,0,2.5,0,2,1,4,4,4,4,1,1,4,2.5
14001,1,1,1,1,1,0,0,1.75,0,3,1,4,4,3,4,0,0,5.5,4
14003,0,1,0,2,NA,0,0,2.25,0,3,2,3,3,3,3,0,1,4,2
14006,0,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2
14008,0,1,1,1,NA,0,0,2,1,3,1,4,4,4,4,0,1,4,2.5
14009,0,3,1,1,NA,0,0,1.25,1,3,2,NA,NA,NA,NA,1,0,0.5,1
14011,1,1,1,1,NA,0,0,2.25,1,2,2,3,3,3,2,0,1,4,3
14012,1,5,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,6,4
14014,1,3,1,1,NA,0,0,1.75,1,2,2,3,4,2,3,1,1,0,0.25
14015,0,1,1,1,NA,0,0,2.75,1,2,1,4,2,3,4,1,1,4,1.5
14017,0,1,1,1,NA,0,0,2.5,1,3,2,NA,NA,NA,NA,0,0,3,1.5
14020,1,5,0,2,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,4,4
14021,0,5,1,1,1,0,0,2.25,1,3,1,4,4,4,4,NA,NA,4,4
14022,0,1,0,2,2,0,0,2,1,2,1,NA,NA,NA,NA,0,1,4,2
14024,1,1,0,2,NA,0,0,1,0,3,2,3,4,3,3,0,1,3.5,2.5
14025,0,1,0,1,2,0,0,2,1,2,1,4,4,2,4,0,1,4,3
14028,0,1,1,1,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,1,0,4,2
14029,1,5,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,5,2
14030,0,1,0,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,1,3.5,1
14031,1,1,0,3,NA,0,0,2.5,1,3,1,4,4,2,3,0,0,4,3
14033,1,1,1,1,NA,0,0,2.5,0,2,2,3,3,2,2,0,1,3,3
14036,1,5,0,1,2,0,1,1.75,0,2,2,3,4,3,4,1,1,4,3
14037,1,1,0,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,2,1.5
14039,1,3,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,1.5
14042,1,3,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4
14044,0,1,0,2,NA,0,0,2.25,1,2,1,3,3,4,4,NA,NA,5.5,2.5
14045,1,2,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,1,4,1.5
14046,1,1,0,3,1,0,0,2,1,3,1,3,3,2,3,0,1,3,2.5
14050,0,5,1,1,NA,0,0,1.25,1,2,1,4,4,3,4,0,1,3,3
14052,0,1,1,1,NA,0,0,1,0,3,2,3,3,3,1,1,1,4,2.5
14054,0,1,1,1,NA,0,0,2,1,3,2,2,4,2,4,0,1,1,2.5
14056,1,1,0,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
14058,0,1,1,1,NA,0,0,2,0,3,2,3,3,3,4,0,0,4,1.5
14060,1,1,0,3,NA,0,0,2.25,1,2,2,NA,NA,NA,NA,0,0,4,4
14061,1,3,0,3,NA,0,1,1,1,2,1,3,3,3,4,0,0,4,2
14062,0,1,0,1,NA,0,0,2,1,3,1,4,4,4,4,0,1,4,3
14063,0,2,0,1,2,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,3,2
14064,0,1,0,1,3,0,0,3,1,1,1,NA,NA,NA,NA,1,0,4,2.5
14069,1,1,0,1,NA,0,1,1.5,3,NA,NA,NA,NA,NA,NA,0,1,2,3
14070,0,5,0,3,NA,1,0,2.25,1,2,2,3,4,3,3,0,0,4,4
14072,1,5,0,3,NA,0,0,2,1,3,1,3,4,3,2,0,0,5,3.5
14076,0,1,0,2,NA,0,0,2.25,1,2,1,4,4,2,3,0,1,4,3
14079,0,1,1,1,NA,0,0,1,1,3,3,3,4,2,2,0,1,4,3.5
14080,0,1,0,2,NA,1,1,2,3,NA,NA,NA,NA,NA,NA,0,0,4,1.5
14081,0,1,0,2,NA,0,0,1,0,2,2,3,4,2,3,0,0,4,3.5
14082,1,1,0,3,NA,0,0,1,1,3,2,3,4,3,2,1,0,5,3
14083,1,1,0,1,NA,0,0,2,1,3,NA,NA,NA,NA,NA,1,0,3.5,3.5
14084,0,1,1,1,1,0,0,1.75,0,3,1,3,4,3,3,1,0,5,4
14085,1,3,1,1,NA,0,0,2.5,1,3,2,4,4,3,4,0,1,3.5,1.5
14087,0,1,1,1,NA,0,0,2.25,0,1,1,3,4,3,2,0,0,3,1
14088,1,1,1,1,NA,0,0,2,0,2,1,3,3,4,3,0,0,3,3
14090,0,1,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,2.5,4
14091,0,1,0,1,NA,0,0,1.25,0,3,1,NA,NA,NA,NA,0,0,4,3
14093,0,1,1,1,NA,0,0,2.5,1,1,1,3,3,3,4,0,1,4,2
14094,0,1,0,1,NA,0,0,2.25,0,3,NA,NA,NA,NA,NA,1,1,4,2
14096,0,1,1,1,NA,0,0,2,1,3,1,4,4,3,3,1,0,5,2.5
14097,0,1,0,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5
14098,0,1,0,1,NA,0,0,1.75,1,3,1,3,4,2,3,0,1,4,2.5
14099,0,1,0,2,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,0,3,3.5
14100,1,1,0,2,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,0,3,2
14102,0,1,1,1,NA,0,0,2,1,2,2,3,3,2,4,0,1,3,2
14105,1,1,1,1,NA,0,0,2.25,0,3,2,2,3,3,4,0,0,3,1.5
14107,1,1,1,1,NA,0,0,2,1,3,1,NA,NA,NA,NA,1,0,4,3
14109,1,1,1,1,1,0,0,2,0,3,2,4,2,2,3,0,1,3.5,3
14110,1,2,0,2,NA,0,1,1.25,1,1,1,3,3,4,4,NA,NA,4,3
14112,0,1,0,2,2,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,3.5
14113,0,5,1,1,NA,0,0,2,1,2,1,3,4,3,3,1,1,4,3.5
14114,0,1,0,2,2,1,0,3.25,1,3,1,4,4,3,4,0,0,4,3.5
14118,0,3,0,3,NA,0,0,1.75,0,2,2,2,2,3,3,0,1,4,2
14120,1,5,1,1,NA,0,0,2,1,2,NA,NA,NA,NA,NA,1,0,6,2
14124,0,3,0,2,NA,0,0,2,1,2,1,3,4,3,2,0,1,4,2.5
14125,1,5,1,1,NA,0,0,1.5,1,3,1,3,4,4,4,NA,NA,4,3.5
14128,1,1,0,2,NA,0,0,1,1,2,2,3,4,1,2,0,1,5.5,3.5
14131,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,3.5,3.5
14132,1,1,1,1,NA,0,0,2.75,1,2,1,4,4,2,2,0,0,4,2.5
14133,1,1,0,2,NA,0,0,2.5,1,2,1,3,3,3,2,1,1,3.5,1.5
14134,0,1,0,2,NA,0,0,2.25,0,2,1,3,3,4,3,0,0,4,2.5
14135,0,1,1,1,NA,0,0,1.75,1,3,2,3,3,3,3,0,1,2,1
14136,0,1,0,1,NA,0,0,2,1,2,1,3,3,2,3,0,0,4.5,2
14137,1,1,1,1,NA,0,0,2,1,2,2,2,4,3,3,0,0,2,2.5
14139,1,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,4,3.5
14143,1,3,0,3,NA,0,0,2.25,1,2,2,3,4,2,2,0,1,6,3
14146,0,1,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,4.5,2.5
14147,1,1,1,1,NA,0,0,2,0,3,1,3,4,3,4,0,0,4,2
14149,0,1,1,1,NA,0,0,2.25,0,2,1,4,2,4,4,0,0,2.5,3
14151,1,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,1,1,4,1
14152,0,1,1,1,NA,0,0,2,1,NA,1,3,3,3,3,0,1,4,3
14153,0,1,1,1,NA,0,0,2.25,0,2,2,2,1,2,4,0,0,0.5,0.25
14155,1,1,1,1,1,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,4,3
14156,1,5,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,3,3
14158,0,1,0,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,3.5,3.5
14159,0,1,0,3,3,0,0,2.25,1,3,1,3,4,2,2,0,0,4,3.5
14160,1,1,1,1,NA,0,0,2,1,2,2,4,3,3,2,0,1,3.5,3
14161,0,1,0,1,NA,0,0,1,0,1,1,4,4,3,3,0,0,4,3
14164,0,3,0,1,2,0,0,2,1,3,1,4,3,3,3,1,1,4,2
14166,0,1,0,1,NA,0,0,1.25,1,3,2,2,4,2,4,1,1,4,2
14168,0,2,1,1,NA,0,0,3.5,3,NA,NA,NA,NA,NA,NA,1,0,3,1.5
14170,0,1,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,5,3
14172,0,1,0,3,NA,0,0,3,0,3,1,4,4,4,3,0,0,4,1.5
14173,1,1,0,3,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,1,4,3
14175,0,1,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,3,3.5
14176,1,5,1,1,NA,0,0,3.5,1,2,2,3,2,2,2,0,0,0.5,1.5
14177,0,1,1,1,NA,0,0,2.25,1,3,1,3,3,3,3,1,1,3,1.5
14178,1,1,0,2,NA,0,0,1,0,3,2,4,4,3,3,1,1,4,4
14180,1,1,0,1,NA,0,0,1.25,1,3,1,3,3,2,2,0,0,5.5,3.5
14182,1,1,1,1,NA,0,0,2.25,1,2,2,3,3,2,4,0,1,3.5,2.5
14183,0,1,1,1,NA,0,0,1.25,0,2,2,2,3,3,2,0,1,1,1
14184,1,1,1,1,NA,0,0,3,0,2,2,2,3,2,4,0,1,3,3
14187,1,1,1,1,NA,0,0,2.5,0,2,1,3,4,3,3,1,1,4,2.5
14188,0,1,0,2,NA,0,0,2.25,0,3,1,3,3,3,4,0,0,4,3
14189,1,3,0,2,NA,0,0,2.25,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4
14190,0,1,0,2,NA,0,0,2,0,3,1,3,4,2,2,0,1,5,2.5
14191,1,5,0,2,NA,0,0,1.75,1,2,1,NA,NA,NA,NA,1,1,5,3.5
14193,1,1,1,1,NA,0,0,2,1,2,2,3,4,1,3,1,1,3,3
14195,1,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,2,3.5
14196,0,5,1,1,NA,0,0,2.25,1,2,1,4,NA,NA,NA,0,0,4,2.5
14199,0,1,1,1,NA,0,0,1,1,3,1,3,4,3,2,0,1,2,2
14200,0,5,0,2,NA,0,1,1.5,1,2,1,4,4,3,4,1,1,4,4
14201,0,3,0,3,NA,0,0,1,1,3,2,NA,NA,NA,NA,1,1,4,2.5
14207,1,1,1,1,NA,0,0,1,1,1,1,3,3,3,4,0,1,5,3
14209,1,1,1,1,NA,0,0,2.75,1,3,2,2,4,2,4,0,1,4,3.5
14210,0,1,0,2,NA,0,0,1,0,2,2,4,4,4,4,0,1,4.5,2.5
14212,1,1,0,1,NA,0,0,1.75,1,3,NA,NA,NA,NA,NA,0,1,3.5,3.5
14214,1,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,1,3,3
14215,0,5,0,2,NA,0,0,2,1,3,1,3,3,3,3,0,0,4,3
14216,0,1,0,2,NA,0,0,1.5,1,2,1,3,4,3,2,1,1,4,2
14218,0,5,1,1,NA,0,0,2,1,3,1,2,4,2,3,0,1,4,2
14219,1,1,0,3,NA,0,0,2,1,2,1,4,4,4,4,0,1,4,3.5
14221,0,5,1,1,NA,0,0,2,1,2,3,3,4,2,3,1,1,4,3.5
14225,1,2,1,1,NA,0,0,1.25,0,3,1,4,4,3,4,1,1,4,2.5
14226,1,1,0,2,1,0,0,2.25,0,2,NA,NA,NA,NA,NA,0,0,4,3
14228,1,1,0,2,2,0,0,2,0,3,1,3,3,3,3,NA,NA,4,4
14229,1,1,1,1,NA,0,0,1,0,3,1,NA,NA,NA,NA,0,0,2.5,2
14230,1,2,1,1,NA,0,0,1,1,2,1,4,4,4,3,1,1,2.5,2
14231,0,1,1,1,NA,0,0,2.5,1,2,1,3,3,3,3,0,0,2,2
14232,0,1,1,1,NA,0,0,2.5,1,2,2,NA,NA,NA,NA,0,1,4,2.5
14234,1,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,3,1
14237,1,5,0,2,NA,0,1,4,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
14238,0,2,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,1,1,1.5,1.5
14240,0,1,0,2,NA,0,0,2,1,2,1,NA,NA,NA,NA,0,0,4.5,2.5
14241,1,3,1,1,NA,0,0,2,1,2,1,NA,NA,NA,NA,1,1,4,4
14242,1,1,0,2,NA,0,0,2,1,3,1,4,4,3,3,NA,NA,4,3
14243,1,1,0,3,NA,0,0,2.5,1,3,1,3,3,3,3,0,1,5,2
14244,1,1,1,1,NA,0,0,3,1,2,2,3,4,2,2,1,1,4.5,2.5
14246,1,1,0,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2.5
14247,1,1,1,1,NA,0,0,2.5,0,2,2,3,3,3,3,1,1,4,2.5
14250,1,1,1,1,NA,0,0,1.75,0,3,2,2,4,2,4,0,0,2.5,1
14252,0,1,0,1,NA,0,0,2,1,3,1,4,4,4,4,1,1,2.5,3
14253,0,1,1,1,NA,0,0,1,1,2,2,3,3,2,3,0,0,1,0.5
14255,1,1,1,1,NA,0,0,2.25,0,3,1,4,4,4,4,0,1,1,3.5
14256,0,3,1,1,1,0,0,2.25,0,3,1,3,3,3,3,0,1,4,2
14264,0,1,0,3,NA,0,0,1.25,0,3,2,3,4,2,4,1,1,3,3
14266,1,1,0,2,NA,0,0,2,1,2,1,3,4,2,4,1,1,4,4
14269,1,1,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.5
14270,0,1,0,2,NA,0,0,2.25,0,3,NA,NA,NA,NA,NA,1,1,4,1.5
14272,0,1,0,1,NA,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,3.5
14273,1,1,0,2,NA,0,0,2.5,1,2,1,3,4,3,3,NA,NA,4.5,1.5
14274,1,1,1,1,NA,0,0,2,1,3,2,3,4,2,3,0,1,4,2.5
14277,0,3,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5
14280,1,1,1,1,1,0,0,2.5,1,3,2,3,4,3,4,NA,NA,3,3
14281,1,1,0,3,NA,0,0,2,0,NA,1,3,4,3,4,0,0,4,3.5
14283,0,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,0,4,2
14285,1,3,1,1,NA,0,0,1,1,1,1,3,4,2,3,1,1,1,1
14286,0,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,4,3
14288,1,1,1,1,1,0,0,2.5,0,2,2,NA,NA,NA,NA,1,0,4,2
14290,1,1,1,1,NA,0,0,4,0,3,2,3,4,3,4,0,0,6,1.5
14291,1,1,1,1,NA,0,0,1,0,2,2,3,3,3,3,0,1,3,1.5
14292,1,1,1,1,NA,0,0,2.25,1,2,2,NA,NA,NA,NA,0,0,4,3
14296,1,2,1,1,NA,0,0,2.25,1,3,2,3,4,4,4,1,1,4,1.5
14298,0,1,0,3,NA,0,0,1.75,1,2,1,4,4,4,4,1,1,8,4
14300,0,1,1,1,NA,0,0,2.75,0,2,2,2,3,3,2,0,0,0,0.25
14302,1,1,0,1,NA,0,0,2.75,0,3,NA,NA,NA,NA,NA,NA,NA,4,3
14303,1,1,1,1,NA,0,0,2,1,2,1,3,3,2,4,0,0,4,3
14304,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,0,3,3
14306,1,1,0,3,NA,0,1,2,1,3,1,3,4,3,2,0,0,4,4
14307,1,5,0,2,NA,0,0,2.25,0,3,NA,NA,NA,NA,NA,0,1,6,1
14309,1,1,1,1,NA,0,0,1,1,3,1,3,4,3,4,0,1,0,-1
14310,0,1,0,2,2,0,0,1.75,0,2,1,4,4,3,4,0,0,5,2
14312,0,2,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,0,0.25
14313,1,2,0,2,NA,0,0,1.5,1,2,1,3,4,3,2,1,1,4,2
14314,0,1,0,1,NA,0,0,1,1,2,1,3,4,3,2,0,1,4,3.5
14315,0,1,1,1,NA,0,0,3.25,1,2,2,NA,NA,NA,NA,1,0,0.5,0.25
14318,1,1,0,2,NA,0,0,2,0,3,2,4,4,3,4,NA,NA,3,2.5
14319,0,1,0,3,NA,0,0,2.25,1,3,1,4,3,3,2,0,0,4,3
14321,1,1,0,2,NA,0,0,3,0,3,1,NA,NA,NA,NA,0,0,2.5,0.5
14322,1,1,0,3,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5
14327,0,3,1,1,1,0,0,2.75,0,3,2,2,3,2,3,1,0,6,1.5
14330,0,5,0,1,2,0,0,1.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2
14331,0,1,1,1,NA,0,0,2.5,1,2,2,2,2,2,2,1,0,4,1.5
14332,0,1,1,1,1,0,0,1,0,3,2,3,4,3,3,1,1,2,1
14334,0,5,0,2,3,0,0,1.75,1,2,2,4,4,3,3,1,1,4,3.5
14335,1,5,0,3,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4
14336,0,1,0,3,NA,0,0,1.5,0,3,2,NA,NA,NA,NA,1,0,3,2.5
14337,0,5,0,3,3,1,0,1,1,2,1,2,4,2,2,1,0,4,3.5
14338,0,1,1,1,1,0,0,2.25,0,3,2,4,4,3,3,0,0,4,4
14341,1,1,1,1,NA,0,0,2.75,0,2,1,3,4,3,3,0,0,4,2.5
14344,1,1,1,1,NA,0,0,2.75,0,3,2,4,4,4,NA,0,1,4.5,3
14345,0,1,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,5.5,4
14347,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,3,2
14351,0,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,1,1,3.5,4
14352,1,3,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,1,3,3.5
14353,1,1,0,2,NA,0,1,1,0,2,2,4,4,3,4,0,1,4,3
14354,1,1,0,2,NA,0,0,2.25,0,3,1,4,4,3,4,NA,NA,3,2
14355,0,3,1,1,NA,0,0,2.25,1,2,2,NA,NA,NA,NA,1,0,0,-1
14356,0,3,0,3,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,4,2.5
14360,0,1,1,1,NA,0,0,1,0,2,2,4,4,3,3,1,0,4,4
14362,0,1,0,3,NA,0,1,2.75,1,2,1,NA,NA,NA,NA,0,0,4.5,2
14363,1,1,0,2,NA,0,0,2.5,0,3,NA,NA,NA,NA,NA,1,1,3,3.5
14364,0,1,0,2,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
14365,1,3,0,1,2,0,0,2,0,2,1,3,4,3,4,NA,NA,3.5,1.5
14366,1,1,1,1,NA,0,0,1.5,1,2,2,3,3,3,4,0,1,2,4
14367,0,1,0,1,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,1,1,5,2.5
14372,0,3,0,2,2,0,1,1.25,1,3,1,4,4,4,3,1,0,4,3
14373,1,1,0,2,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,1,0,2.5,0.5
14375,1,1,0,3,2,0,0,2,0,3,1,3,4,2,3,0,0,4,3.5
14376,0,1,0,3,NA,0,0,1,1,3,2,3,4,4,3,NA,NA,4,2.5
14379,0,1,1,1,NA,0,0,1.5,0,1,2,3,2,4,3,0,1,1,2
14380,1,5,0,3,NA,0,1,2.25,3,NA,NA,NA,NA,NA,NA,1,1,4,3.5
14383,0,3,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,2.5
14387,0,1,1,1,NA,0,0,3,1,3,1,3,3,4,3,0,0,1,1
14388,0,1,1,1,NA,0,0,2,1,2,NA,NA,NA,NA,NA,1,0,3,2.5
14389,1,1,0,1,NA,0,0,2.75,1,3,1,3,4,3,4,0,0,3,3.5
14390,0,1,0,2,NA,0,0,2,1,3,2,3,3,2,1,1,1,4,3.5
14392,1,1,0,3,2,0,1,2,1,3,2,3,4,2,3,NA,NA,4,3
14393,1,5,0,3,NA,0,0,1,0,2,2,4,4,3,3,0,0,5,4
14394,1,2,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,0,3,3.5
14396,1,1,1,1,NA,0,0,2.25,1,2,2,4,3,3,4,1,0,4,3
14402,0,1,0,2,NA,0,0,1.25,1,2,1,4,4,3,4,1,0,5,2
14404,0,1,1,1,NA,0,0,3,1,1,NA,NA,NA,NA,NA,1,0,3.5,2
14406,0,3,0,2,NA,0,0,1,1,2,1,3,3,3,3,NA,NA,4,1
14407,0,5,1,1,NA,0,0,1.5,1,2,2,3,4,4,3,NA,NA,5,3.5
14408,0,5,0,2,NA,0,0,1.25,0,2,1,2,4,2,2,0,0,6,3.5
14411,0,3,0,2,1,0,0,1,1,2,1,3,3,3,4,1,1,2.5,1
14412,1,1,1,1,NA,0,0,2,0,2,2,3,3,3,4,NA,NA,4,2.5
14414,0,1,1,1,NA,0,0,1.75,1,3,1,4,4,2,4,1,1,4,1.5
14416,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,0,4,2.5
14420,0,3,1,1,NA,0,0,2.5,1,3,2,3,3,3,3,0,1,1.5,1
14422,1,2,1,1,NA,0,0,1.75,1,2,1,3,4,3,3,0,1,4,3
14423,0,1,1,1,NA,0,0,2.75,1,2,1,3,3,3,3,0,1,4,1
14424,1,1,1,1,NA,0,0,2.25,0,2,2,3,4,2,3,NA,NA,3.5,2.5
14432,1,1,1,1,NA,0,0,2,1,2,2,4,4,3,3,0,1,3,1.5
14433,1,1,0,2,NA,0,0,2.5,1,3,2,3,4,4,3,0,0,3,2.5
14435,1,1,0,1,NA,0,1,1,3,NA,NA,NA,NA,NA,NA,0,0,2.5,3.5
14439,0,1,0,2,NA,0,0,2.5,0,3,1,NA,NA,NA,NA,1,1,4,2.5
14440,0,1,1,1,NA,0,0,1,1,2,1,3,4,3,3,0,1,4,4
14442,1,1,0,2,NA,0,0,2.5,0,3,2,3,4,2,2,0,0,4,2.5
14444,0,1,0,2,NA,0,0,2.25,1,2,2,4,4,4,3,NA,NA,5,2
14446,0,1,1,1,NA,0,0,2,1,3,2,2,4,2,3,0,1,0.5,1.5
14448,0,1,1,1,NA,0,0,2,0,3,1,2,4,2,3,1,1,5,2.5
14451,1,2,1,1,NA,0,0,2,1,2,1,2,3,2,4,0,1,2.5,1.5
14452,0,3,1,1,NA,0,0,1.75,1,3,2,3,4,3,4,0,1,1,1
14453,0,1,1,1,NA,0,0,2.25,0,2,1,3,3,3,4,1,1,5,2
14456,1,2,1,1,NA,0,0,3,0,2,3,NA,NA,NA,NA,1,1,0.5,0.5
14457,0,1,0,3,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,3
14458,0,1,0,2,NA,0,0,2.5,0,3,1,4,3,3,3,1,1,4,2.5
14459,1,1,1,1,1,0,0,2.5,1,2,1,4,4,4,4,NA,NA,3.5,1.5
14461,0,1,1,1,NA,0,0,1.25,1,2,1,3,4,2,4,0,1,4,3
14462,0,1,0,2,NA,0,1,1,1,3,2,3,NA,NA,NA,1,1,4,3.5
14463,0,1,1,1,NA,0,0,2,1,3,1,2,3,3,2,0,1,4,3
14464,1,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2.5
